x y z m s
0.99 0.9 16.98 16 28
0.99 0.9 16.98 16 28
0.99 0.9 16.98 16 28
0.99 0.9 16.98 16 28
0.99 0.9 16.98 16 28
0.99 0.9 16.98 16 28
0.99 0.9 16.98 16 28
0.99 0.9 16.98 16 28
0.99 0.9 16.98 16 28
0.99 0.9 16.98 16 28
0.99 0.9 16.99 16 28
0.99 0.9 16.99 16 28
0.99 0.9 16.99 16 28
0.99 0.9 16.99 16 28
0.99 0.9 16.99 16 28
0.99 0.9 16.99 16 29
0.99 0.9 16.99 16 29
0.99 0.9 16.99 16 29
0.99 0.89 16.99 16 29
0.99 0.89 16.99 16 29
0.99 0.9 16.99 16 29
0.99 0.9 16.99 16 29
1 0.89 16.99 16 29
1 0.89 16.99 16 29
1 0.89 16.99 16 29
1 0.89 16.99 16 29
1 0.89 16.99 16 29
1 0.89 16.99 16 29
1 0.89 16.98 16 29
1 0.89 16.98 16 29
1 0.89 16.98 16 29
1 0.89 16.98 16 29
1 0.9 16.98 16 29
1 0.9 16.98 16 29
1 0.9 16.98 16 30
1 0.9 16.98 16 30
1 0.9 16.98 16 30
1 0.9 16.98 16 30
1 0.9 16.98 16 30
1 0.9 16.98 16 30
1 0.9 16.98 16 30
1 0.9 16.98 16 30
1 0.9 16.98 16 30
1 0.9 16.98 16 30
1 0.9 16.98 16 30
1.01 0.9 16.98 16 30
1.01 0.91 16.98 16 30
1.01 0.91 16.98 16 30
1.01 0.91 16.98 16 30
1.01 0.91 16.98 16 30
1.01 0.91 16.98 16 30
1.01 0.91 16.98 16 30
1.01 0.91 16.98 16 31
1.01 0.92 16.98 16 31
1.01 0.92 16.98 16 31
1.01 0.92 16.98 16 31
1.01 0.92 16.98 16 31
1.01 0.92 16.98 16 31
1.01 0.93 16.98 16 31
1.01 0.93 16.98 16 31
1.01 0.93 16.98 16 31
1.01 0.93 16.98 16 31
1.01 0.94 16.98 16 31
1.01 0.94 16.98 16 31
1.01 0.94 16.99 16 31
1.01 0.95 16.99 16 31
1.01 0.95 16.99 16 31
1.01 0.95 16.99 16 31
1.01 0.96 16.98 16 31
1.01 0.96 16.98 16 31
1.01 0.96 16.98 16 31
1.01 0.96 16.98 16 31
1.01 0.97 16.98 16 32
1.01 0.97 16.98 16 32
1.01 0.97 16.98 16 32
1.01 0.97 16.98 16 32
1.01 0.98 16.98 16 32
1.01 0.98 16.98 16 32
1.01 0.98 16.98 16 32
1.01 0.99 16.98 16 32
1.01 0.99 16.98 16 32
1.01 0.99 16.98 16 32
1.01 1 16.98 16 32
1.01 1 16.98 16 32
1.01 1 16.98 16 32
1.01 1.01 16.98 16 32
1.01 1.01 16.98 16 32
1.01 1.01 16.98 16 32
1.01 1.02 16.98 16 32
1.01 1.02 16.98 16 32
1.01 1.02 16.98 16 32
1.01 1.02 16.98 16 32
1.01 1.03 16.98 16 33
1.01 1.03 16.98 16 33
1.01 1.03 16.98 16 33
1.01 1.03 16.98 16 33
1.01 1.04 16.98 16 33
1.01 1.04 16.98 16 33
1.01 1.04 16.98 16 33
1.01 1.04 16.98 16 33
1.01 1.05 16.98 16 33
1.01 1.05 16.98 16 33
1.01 1.05 16.98 16 33
1.01 1.05 16.98 16 33
1.01 1.05 16.98 16 33
1.01 1.06 16.98 16 33
1.01 1.06 16.98 16 33
1.01 1.06 16.98 16 33
1.01 1.06 16.98 16 33
1.01 1.06 16.98 16 33
1.01 1.06 16.98 16 33
1.01 1.07 16.98 16 33
1.02 1.07 16.98 16 34
1.02 1.07 16.98 16 34
1.02 1.07 16.98 16 34
1.02 1.07 16.98 16 34
1.02 1.08 16.98 16 34
1.02 1.08 16.98 16 34
1.02 1.08 16.98 16 34
1.02 1.08 16.98 16 34
1.02 1.08 16.98 16 34
1.02 1.08 16.98 16 34
1.02 1.09 16.98 16 34
1.02 1.09 16.98 16 34
1.02 1.09 16.98 16 34
1.02 1.09 16.98 16 34
1.02 1.09 16.98 16 34
1.02 1.09 16.98 16 34
1.02 1.1 16.98 16 34
1.02 1.1 16.98 16 34
1.02 1.1 16.98 16 34
1.02 1.1 16.98 16 35
1.02 1.1 16.98 16 35
1.02 1.1 16.98 16 35
1.01 1.1 16.98 16 35
1.01 1.11 16.98 16 35
1.01 1.11 16.98 16 35
1.01 1.11 16.98 16 35
1.01 1.11 16.99 16 35
1.01 1.11 16.99 16 35
1.01 1.11 16.99 16 35
1.01 1.11 16.99 16 35
1.01 1.11 16.99 16 35
1.01 1.11 16.99 16 35
1.01 1.12 16.98 16 35
1.01 1.12 16.98 16 35
1.01 1.12 16.98 16 35
1.01 1.12 16.98 16 35
1.01 1.12 16.98 16 35
1.01 1.12 16.98 16 35
1.01 1.12 16.98 16 35
1.01 1.12 16.98 16 36
1.01 1.12 16.98 16 36
1.01 1.12 16.98 16 36
1.01 1.12 16.98 16 36
1.01 1.12 16.98 16 36
1.01 1.13 16.98 16 36
1.01 1.13 16.98 16 36
1.01 1.13 16.98 16 36
1.01 1.13 16.98 16 36
1.01 1.13 16.98 16 36
1.01 1.13 16.98 16 36
1.01 1.13 16.98 16 36
1.01 1.13 16.98 16 36
1.01 1.13 16.98 16 36
1.01 1.13 16.98 16 36
1.01 1.13 16.98 16 36
1.01 1.13 16.98 16 36
1.01 1.14 16.98 16 36
1.01 1.14 16.98 16 36
1.01 1.14 16.98 16 36
1.01 1.13 16.98 16 37
1.01 1.13 16.98 16 37
1.01 1.13 16.98 16 37
1.01 1.13 16.98 16 37
1.01 1.13 16.98 16 37
1.01 1.13 16.98 16 37
1.01 1.13 16.98 16 37
1.01 1.13 16.98 16 37
1.01 1.13 16.98 16 37
1.01 1.13 16.98 16 37
1.01 1.13 16.98 16 37
1.01 1.13 16.98 16 37
1.01 1.13 16.98 16 37
1.01 1.13 16.98 16 37
1.01 1.13 16.98 16 37
1.01 1.14 16.98 16 37
1.01 1.14 16.98 16 37
1.01 1.14 16.98 16 37
1.01 1.14 16.98 16 37
1.01 1.14 16.98 16 37
1.01 1.14 16.98 16 38
1.01 1.14 16.98 16 38
1.01 1.14 16.98 16 38
1.01 1.14 16.99 16 38
1.01 1.14 16.99 16 38
1.01 1.14 16.99 16 38
1.01 1.14 16.99 16 38
1.01 1.14 16.99 16 38
1.01 1.14 16.99 16 38
1.01 1.14 16.99 16 38
1.01 1.14 16.99 16 38
1.02 1.15 16.99 16 38
1.02 1.15 16.99 16 38
1.01 1.14 16.99 16 38
1.02 1.14 16.99 16 38
1.02 1.14 16.99 16 38
1.02 1.14 16.99 16 38
1.02 1.14 16.99 16 38
1.02 1.14 16.99 16 38
1.02 1.15 17 16 38
1.02 1.15 17 16 39
1.02 1.14 17 16 39
1.02 1.14 17 16 39
1.02 1.14 17 16 39
1.02 1.14 17 16 39
1.02 1.14 16.99 16 39
1.02 1.14 16.99 16 39
1.02 1.14 16.99 16 39
1.02 1.14 16.99 16 39
1.02 1.14 16.99 16 39
1.02 1.14 16.99 16 39
1.02 1.14 16.99 16 39
1.02 1.14 16.99 16 39
1.02 1.14 16.99 16 39
1.02 1.14 16.99 16 39
1.02 1.14 16.99 16 39
1.02 1.14 16.99 16 39
1.02 1.14 16.99 16 39
1.02 1.14 16.99 16 39
1.03 1.14 16.99 16 40
1.03 1.14 16.99 16 40
1.03 1.14 16.99 16 40
1.03 1.14 16.99 16 40
1.03 1.14 16.99 16 40
1.03 1.14 16.99 16 40
1.03 1.14 16.99 16 40
1.03 1.14 16.99 16 40
1.03 1.14 16.99 16 40
1.03 1.14 16.99 16 40
1.03 1.14 16.98 16 40
1.03 1.14 16.98 16 40
1.03 1.14 16.98 16 40
1.04 1.14 16.98 16 40
1.04 1.14 16.98 16 40
1.04 1.13 16.98 16 40
1.04 1.14 16.98 16 40
1.04 1.14 16.98 16 40
1.04 1.13 16.98 16 40
1.04 1.13 16.98 16 40
1.04 1.13 16.98 16 41
1.04 1.13 16.98 16 41
1.04 1.13 16.98 16 41
1.05 1.13 16.98 16 41
1.05 1.13 16.98 16 41
1.05 1.13 16.98 16 41
1.05 1.13 16.98 16 41
1.05 1.13 16.98 16 41
1.05 1.13 16.98 16 41
1.05 1.13 16.98 16 41
1.05 1.13 16.98 16 41
1.05 1.13 16.98 16 41
1.05 1.13 16.98 16 41
1.05 1.13 16.98 16 41
1.05 1.13 16.98 16 41
1.05 1.13 16.98 16 41
1.05 1.13 16.98 16 41
1.05 1.13 16.98 16 41
1.05 1.13 16.98 16 41
1.05 1.13 16.99 16 41
1.05 1.13 16.99 16 42
1.05 1.13 16.99 16 42
1.05 1.13 16.99 16 42
1.05 1.13 16.99 16 42
1.05 1.13 16.99 16 42
1.05 1.13 16.99 16 42
1.05 1.13 16.99 16 42
1.05 1.13 16.99 16 42
1.05 1.12 16.99 16 42
1.05 1.12 16.99 16 42
1.05 1.12 16.99 16 42
1.05 1.12 16.99 16 42
1.05 1.12 16.99 16 42
1.05 1.12 16.99 16 42
1.05 1.13 16.99 16 42
1.05 1.13 16.99 16 42
1.05 1.13 16.99 16 42
1.05 1.13 16.99 16 42
1.05 1.13 17 16 42
1.05 1.13 17 16 42
1.05 1.13 17 16 43
1.05 1.13 17 16 43
1.05 1.13 17 16 43
1.05 1.13 17 16 43
1.05 1.13 17 16 43
1.06 1.13 17 16 43
1.06 1.13 17 16 43
1.06 1.13 17 16 43
1.06 1.13 17 16 43
1.06 1.13 17 16 43
1.06 1.13 17 16 43
1.06 1.13 17 16 43
1.06 1.13 17 16 43
1.06 1.13 17 16 43
1.06 1.13 17 16 43
1.06 1.13 17 16 43
1.06 1.13 17 16 43
1.06 1.13 17 16 43
1.06 1.13 17 16 43
1.06 1.13 17 16 43
1.06 1.13 17 16 44
1.06 1.13 17 16 44
1.06 1.14 17 16 44
1.06 1.14 17 16 44
1.06 1.13 17 16 44
1.06 1.13 17 16 44
1.06 1.14 17 16 44
1.06 1.14 17 16 44
1.06 1.13 17 16 44
1.06 1.13 17 16 44
1.06 1.14 16.99 16 44
1.06 1.14 16.99 16 44
1.06 1.13 16.99 16 44
1.06 1.13 16.99 16 44
1.06 1.14 16.99 16 44
1.06 1.13 16.99 16 44
1.06 1.13 16.99 16 44
1.06 1.13 16.99 16 44
1.06 1.13 16.99 16 44
1.06 1.13 16.99 16 45
1.06 1.13 16.99 16 45
1.06 1.13 16.99 16 45
1.06 1.13 16.99 16 45
1.06 1.13 16.99 16 45
1.06 1.13 16.99 16 45
1.06 1.13 16.99 16 45
1.06 1.13 16.99 16 45
1.06 1.13 16.99 16 45
1.06 1.13 16.99 16 45
1.06 1.13 16.99 16 45
1.06 1.13 16.99 16 45
1.06 1.13 16.99 16 45
1.06 1.13 17 16 45
1.06 1.13 17 16 45
1.06 1.13 17 16 45
1.06 1.13 17 16 45
1.06 1.12 17 16 45
1.06 1.12 17 16 45
1.06 1.12 17 16 45
1.06 1.12 16.99 16 46
1.06 1.12 16.99 16 46
1.06 1.12 16.99 16 46
1.06 1.12 16.99 16 46
1.06 1.12 16.99 16 46
1.05 1.12 17 16 46
1.05 1.12 17 16 46
1.05 1.12 17 16 46
1.05 1.12 17 16 46
1.05 1.12 17 16 46
1.05 1.12 17 16 46
1.05 1.12 17 16 46
1.05 1.12 17 16 46
1.05 1.11 17 16 46
1.05 1.11 17 16 46
1.05 1.11 17 16 46
1.05 1.11 17 16 46
1.05 1.11 17 16 46
1.05 1.11 17 16 46
1.05 1.11 17.01 16 46
1.05 1.11 17.01 16 47
1.04 1.11 17.01 16 47
1.04 1.11 17.01 16 47
1.04 1.11 17.01 16 47
1.04 1.11 17.01 16 47
1.04 1.11 17.01 16 47
1.04 1.1 17.01 16 47
1.04 1.1 17.01 16 47
1.04 1.1 17.01 16 47
1.04 1.1 17.01 16 47
1.04 1.1 17.01 16 47
1.04 1.1 17.01 16 47
1.03 1.1 17.01 16 47
1.03 1.1 17.02 16 47
1.03 1.1 17.02 16 47
1.03 1.1 17.02 16 47
1.03 1.1 17.02 16 47
1.03 1.1 17.02 16 47
1.03 1.1 17.02 16 47
1.03 1.1 17.03 16 47
1.03 1.1 17.03 16 48
1.02 1.1 17.03 16 48
1.02 1.1 17.03 16 48
1.02 1.1 17.03 16 48
1.02 1.1 17.03 16 48
1.02 1.11 17.03 16 48
1.02 1.11 17.03 16 48
1.02 1.11 17.03 16 48
1.02 1.11 17.03 16 48
1.02 1.11 17.03 16 48
1.02 1.11 17.03 16 48
1.02 1.11 17.03 16 48
1.02 1.11 17.03 16 48
1.02 1.11 17.03 16 48
1.02 1.11 17.03 16 48
1.02 1.11 17.03 16 48
1.02 1.11 17.03 16 48
1.02 1.11 17.03 16 48
1.02 1.11 17.03 16 48
1.01 1.11 17.03 16 49
1.01 1.11 17.03 16 49
1.01 1.11 17.03 16 49
1.01 1.11 17.03 16 49
1.01 1.1 17.03 16 49
1.01 1.1 17.03 16 49
1.01 1.1 17.03 16 49
1.01 1.1 17.03 16 49
1.01 1.1 17.03 16 49
1.01 1.1 17.03 16 49
1.01 1.1 17.03 16 49
1.01 1.1 17.03 16 49
1.01 1.1 17.03 16 49
1 1.1 17.03 16 49
1 1.1 17.03 16 49
1 1.1 17.03 16 49
1 1.1 17.03 16 49
1 1.1 17.03 16 49
1 1.1 17.03 16 49
1 1.1 17.03 16 49
1 1.09 17.03 16 50
1 1.09 17.03 16 50
1 1.09 17.03 16 50
1 1.09 17.03 16 50
1 1.09 17.03 16 50
1 1.09 17.03 16 50
1 1.09 17.03 16 50
1 1.09 17.03 16 50
1 1.09 17.03 16 50
1 1.09 17.03 16 50
1 1.09 17.03 16 50
1 1.09 17.03 16 50
1 1.08 17.03 16 50
1 1.08 17.03 16 50
1 1.08 17.03 16 50
1 1.08 17.03 16 50
1 1.08 17.03 16 50
1 1.08 17.03 16 50
1 1.08 17.03 16 50
1 1.08 17.03 16 50
0.99 1.07 17.03 16 51
0.99 1.07 17.03 16 51
0.99 1.07 17.03 16 51
0.99 1.07 17.03 16 51
0.99 1.07 17.03 16 51
0.99 1.07 17.03 16 51
0.99 1.07 17.03 16 51
0.99 1.07 17.03 16 51
0.99 1.07 17.04 16 51
0.99 1.07 17.04 16 51
0.99 1.07 17.04 16 51
0.99 1.07 17.04 16 51
0.99 1.06 17.04 16 51
0.99 1.06 17.04 16 51
0.99 1.06 17.04 16 51
0.99 1.06 17.04 16 51
0.99 1.06 17.04 16 51
0.99 1.06 17.04 16 51
0.98 1.06 17.04 16 51
0.98 1.06 17.04 16 52
0.98 1.06 17.04 16 52
0.98 1.06 17.04 16 52
0.98 1.06 17.03 16 52
0.98 1.06 17.03 16 52
0.98 1.06 17.03 16 52
0.98 1.06 17.03 16 52
0.98 1.06 17.03 16 52
0.98 1.06 17.03 16 52
0.98 1.06 17.03 16 52
0.98 1.06 17.03 16 52
0.98 1.05 17.03 16 52
0.98 1.05 17.03 16 52
0.98 1.05 17.02 16 52
0.98 1.05 17.02 16 52
0.98 1.05 17.02 16 52
0.98 1.05 17.02 16 52
0.98 1.05 17.02 16 52
0.98 1.05 17.02 16 52
0.98 1.05 17.02 16 52
0.98 1.05 17.02 16 53
0.98 1.05 17.02 16 53
0.98 1.05 17.02 16 53
0.98 1.05 17.02 16 53
0.98 1.05 17.02 16 53
0.98 1.05 17.02 16 53
0.98 1.05 17.02 16 53
0.98 1.05 17.02 16 53
0.98 1.05 17.02 16 53
0.98 1.05 17.02 16 53
0.98 1.05 17.02 16 53
0.98 1.05 17.02 16 53
0.98 1.05 17.02 16 53
0.97 1.05 17.01 16 53
0.97 1.05 17.01 16 53
0.97 1.05 17.01 16 53
0.97 1.05 17.01 16 53
0.97 1.05 17.01 16 53
0.97 1.05 17.01 16 53
0.98 1.05 17.01 16 53
0.98 1.05 17.01 16 54
0.98 1.05 17.01 16 54
0.98 1.05 17.01 16 54
0.98 1.05 17.01 16 54
0.98 1.05 17 16 54
0.98 1.05 17 16 54
0.98 1.05 17 16 54
0.98 1.05 17 16 54
0.98 1.05 17 16 54
0.97 1.05 17 16 54
0.97 1.05 17 16 54
0.97 1.05 17 16 54
0.97 1.05 17 16 54
0.97 1.05 17 16 54
0.97 1.05 17 16 54
0.97 1.05 17 16 54
0.97 1.05 17 16 54
0.97 1.05 17 16 54
0.97 1.05 17 16 54
0.97 1.05 17 16 55
0.97 1.05 17 16 55
0.97 1.05 17 16 55
0.97 1.05 17 16 55
0.97 1.05 17 16 55
0.97 1.05 17 16 55
0.97 1.05 17 16 55
0.97 1.05 17 16 55
0.97 1.05 17 16 55
0.97 1.05 17 16 55
0.97 1.05 17 16 55
0.97 1.05 17 16 55
0.97 1.04 17 16 55
0.97 1.04 17 16 55
0.97 1.04 17 16 55
0.97 1.04 17 16 55
0.97 1.04 17 16 55
0.97 1.04 17 16 55
0.97 1.04 16.99 16 55
0.97 1.04 16.99 16 55
0.97 1.04 16.99 16 56
0.96 1.04 16.99 16 56
0.96 1.03 16.99 16 56
0.96 1.03 16.99 16 56
0.96 1.03 16.99 16 56
0.96 1.03 16.99 16 56
0.96 1.03 16.99 16 56
0.96 1.03 16.99 16 56
0.96 1.03 16.99 16 56
0.96 1.02 16.99 16 56
0.96 1.02 16.99 16 56
0.96 1.02 16.99 16 56
0.96 1.02 16.99 16 56
0.96 1.02 16.99 16 56
0.96 1.02 16.99 16 56
0.96 1.02 16.99 16 56
0.96 1.02 16.98 16 56
0.96 1.01 16.98 16 56
0.96 1.01 16.98 16 56
0.96 1.01 16.98 16 56
0.96 1.01 16.98 16 57
0.96 1.01 16.98 16 57
0.96 1.01 16.98 16 57
0.96 1.01 16.98 16 57
0.96 1.01 16.98 16 57
0.96 1.01 16.98 16 57
0.96 1.01 16.98 16 57
0.96 1.01 16.98 16 57
0.96 1.01 16.98 16 57
0.97 1.01 16.98 16 57
0.97 1.01 16.98 16 57
0.97 1.01 16.98 16 57
0.97 1.01 16.98 16 57
0.97 1.01 16.98 16 57
0.97 1.01 16.98 16 57
0.97 1.01 16.98 16 57
0.97 1.01 16.98 16 57
0.97 1 16.98 16 57
0.97 1 16.98 16 57
0.97 1 16.98 16 58
0.97 1 16.98 16 58
0.97 1 16.98 16 58
0.97 1 16.98 16 58
0.97 1 16.98 16 58
0.97 1 16.98 16 58
0.97 1 16.98 16 58
0.97 1 16.97 16 58
0.97 1 16.97 16 58
0.97 1 16.97 16 58
0.97 1 16.97 16 58
0.97 1 16.98 16 58
0.97 1 16.98 16 58
0.97 0.99 16.98 16 58
0.97 0.99 16.98 16 58
0.98 0.99 16.98 16 58
0.98 0.99 16.98 16 58
0.98 0.99 16.97 16 58
0.98 0.99 16.97 16 58
0.98 0.99 16.97 16 58
0.98 0.99 16.97 16 59
0.98 0.99 16.97 16 59
0.98 0.99 16.97 16 59
0.98 0.99 16.97 16 59
0.98 0.99 16.97 16 59
0.98 0.99 16.97 16 59
0.98 0.99 16.97 16 59
0.97 0.99 16.97 16 59
0.97 0.99 16.97 16 59
0.97 0.99 16.97 16 59
0.97 0.99 16.97 16 59
0.97 0.99 16.97 16 59
0.97 0.98 16.97 16 59
0.97 0.98 16.97 16 59
0.97 0.98 16.97 16 59
0.97 0.98 16.97 16 59
0.97 0.98 16.97 16 59
0.97 0.98 16.97 16 59
0.97 0.98 16.97 16 59
0.97 0.98 16.97 16 59
0.97 0.98 16.97 17 0
0.97 0.98 16.97 17 0
0.97 0.98 16.97 17 0
0.97 0.98 16.97 17 0
0.97 0.98 16.97 17 0
0.97 0.98 16.97 17 0
0.97 0.98 16.97 17 0
0.97 0.98 16.96 17 0
0.97 0.98 16.96 17 0
0.97 0.98 16.96 17 0
0.97 0.98 16.96 17 0
0.97 0.98 16.96 17 0
0.97 0.98 16.96 17 0
0.97 0.98 16.96 17 0
0.97 0.98 16.96 17 0
0.97 0.98 16.96 17 0
0.97 0.97 16.96 17 0
0.97 0.97 16.96 17 0
0.97 0.97 16.96 17 1
0.97 0.97 16.96 17 1
0.97 0.97 16.96 17 1
0.98 0.97 16.96 17 1
0.98 0.97 16.96 17 1
0.98 0.97 16.96 17 1
0.98 0.97 16.96 17 1
0.98 0.97 16.96 17 1
0.98 0.97 16.96 17 1
0.98 0.97 16.96 17 1
0.98 0.97 16.96 17 1
0.98 0.97 16.96 17 1
0.98 0.97 16.96 17 1
0.98 0.97 16.96 17 1
0.98 0.97 16.97 17 1
0.98 0.97 16.97 17 1
0.98 0.97 16.97 17 1
0.98 0.97 16.97 17 1
0.98 0.97 16.97 17 1
0.97 0.97 16.97 17 2
0.97 0.97 16.97 17 2
0.97 0.97 16.97 17 2
0.97 0.97 16.97 17 2
0.97 0.97 16.97 17 2
0.97 0.97 16.97 17 2
0.97 0.97 16.97 17 2
0.97 0.97 16.97 17 2
0.97 0.97 16.97 17 2
0.97 0.97 16.97 17 2
0.97 0.97 16.97 17 2
0.97 0.97 16.97 17 2
0.97 0.97 16.97 17 2
0.97 0.97 16.97 17 2
0.97 0.97 16.97 17 2
0.97 0.98 16.97 17 2
0.97 0.98 16.97 17 2
0.97 0.98 16.97 17 2
0.97 0.98 16.97 17 2
0.97 0.98 16.97 17 3
0.96 0.98 16.97 17 3
0.96 0.98 16.97 17 3
0.96 0.98 16.97 17 3
0.96 0.98 16.97 17 3
0.96 0.98 16.97 17 3
0.96 0.98 16.97 17 3
0.96 0.98 16.97 17 3
0.96 0.98 16.97 17 3
0.96 0.98 16.97 17 3
0.96 0.98 16.97 17 3
0.96 0.98 16.97 17 3
0.96 0.98 16.97 17 3
0.96 0.98 16.97 17 3
0.96 0.98 16.97 17 3
0.96 0.98 16.97 17 3
0.96 0.98 16.97 17 3
0.96 0.99 16.97 17 3
0.96 0.99 16.97 17 3
0.96 0.99 16.97 17 4
0.96 0.99 16.97 17 4
0.95 0.99 16.97 17 4
0.95 0.99 16.97 17 4
0.95 0.99 16.97 17 4
0.95 0.99 16.97 17 4
0.95 0.99 16.97 17 4
0.95 0.99 16.97 17 4
0.95 0.99 16.98 17 4
0.95 0.99 16.98 17 4
0.95 0.99 16.98 17 4
0.95 0.99 16.98 17 4
0.95 0.99 16.98 17 4
0.95 0.99 16.98 17 4
0.95 1 16.98 17 4
0.95 1 16.98 17 4
0.95 1 16.98 17 4
0.95 1 16.98 17 4
0.95 1 16.98 17 5
0.95 1 16.98 17 5
0.95 1 16.98 17 5
0.95 1 16.98 17 5
0.95 1 16.98 17 5
0.95 1 16.98 17 5
0.95 1.01 16.98 17 5
0.95 1.01 16.98 17 5
0.95 1.01 16.98 17 5
0.95 1.01 16.98 17 5
0.95 1.01 16.98 17 5
0.95 1.01 16.98 17 5
0.95 1.01 16.99 17 5
0.95 1.01 16.99 17 5
0.95 1.01 16.99 17 5
0.95 1.01 16.99 17 5
0.95 1.01 16.99 17 5
0.95 1.01 16.99 17 5
0.95 1.01 16.99 17 5
0.95 1.02 16.99 17 6
0.95 1.02 16.99 17 6
0.95 1.02 16.99 17 6
0.95 1.02 16.98 17 6
0.95 1.02 16.98 17 6
0.95 1.02 16.98 17 6
0.95 1.02 16.98 17 6
0.95 1.02 16.98 17 6
0.95 1.02 16.98 17 6
0.95 1.03 16.98 17 6
0.95 1.03 16.98 17 6
0.95 1.03 16.99 17 6
0.95 1.03 16.99 17 6
0.95 1.03 16.99 17 6
0.95 1.03 16.99 17 6
0.95 1.03 16.99 17 6
0.95 1.03 16.99 17 6
0.95 1.04 16.99 17 6
0.95 1.04 16.99 17 6
0.95 1.04 16.99 17 6
0.95 1.04 16.99 17 7
0.95 1.04 16.99 17 7
0.95 1.04 16.99 17 7
0.95 1.04 16.99 17 7
0.95 1.04 16.99 17 7
0.96 1.04 16.99 17 7
0.96 1.04 16.99 17 7
0.96 1.04 16.99 17 7
0.96 1.05 16.99 17 7
0.96 1.05 16.99 17 7
0.96 1.05 16.99 17 7
0.96 1.05 16.99 17 7
0.96 1.05 16.99 17 7
0.96 1.05 16.99 17 7
0.96 1.05 16.99 17 7
0.96 1.05 16.99 17 7
0.96 1.05 16.99 17 7
0.96 1.05 16.99 17 7
0.96 1.05 16.99 17 7
0.96 1.05 16.99 17 8
0.97 1.05 16.99 17 8
0.97 1.05 16.99 17 8
0.97 1.05 16.99 17 8
0.97 1.05 16.99 17 8
0.97 1.05 16.99 17 8
0.97 1.05 16.99 17 8
0.97 1.05 16.99 17 8
0.97 1.05 17 17 8
0.98 1.05 17 17 8
0.98 1.05 17 17 8
0.98 1.05 17 17 8
0.98 1.05 17 17 8
0.98 1.05 16.99 17 8
0.98 1.05 16.99 17 8
0.98 1.05 16.99 17 8
0.99 1.05 16.99 17 8
0.99 1.05 16.99 17 8
0.99 1.05 16.99 17 8
0.99 1.05 16.99 17 9
0.99 1.05 16.99 17 9
0.99 1.05 16.99 17 9
0.99 1.05 16.99 17 9
0.99 1.05 16.99 17 9
0.99 1.05 17 17 9
0.99 1.05 17 17 9
1 1.06 17 17 9
1 1.06 17 17 9
1 1.05 17 17 9
1 1.06 17 17 9
1 1.06 17 17 9
1 1.06 17 17 9
1 1.05 17 17 9
1 1.05 17 17 9
1 1.05 17 17 9
1 1.05 17 17 9
1 1.05 17 17 9
1.01 1.05 17 17 9
1.01 1.05 17 17 9
1.01 1.05 17 17 10
1.01 1.05 17 17 10
1.01 1.05 17 17 10
1.01 1.05 17 17 10
1.01 1.05 17 17 10
1.01 1.05 17 17 10
1.01 1.05 17 17 10
1.02 1.05 17 17 10
1.02 1.05 17 17 10
1.02 1.05 17 17 10
1.02 1.05 17 17 10
1.02 1.05 17 17 10
1.02 1.05 17 17 10
1.02 1.05 17 17 10
1.03 1.05 17 17 10
1.03 1.05 17 17 10
1.03 1.05 17 17 10
1.03 1.05 17 17 10
1.03 1.05 17 17 10
1.03 1.05 17 17 11
1.03 1.05 17 17 11
1.03 1.04 17 17 11
1.03 1.04 17 17 11
1.03 1.04 17 17 11
1.03 1.04 17 17 11
1.03 1.04 17 17 11
1.03 1.04 17 17 11
1.03 1.04 17 17 11
1.03 1.04 17 17 11
1.04 1.04 17 17 11
1.04 1.04 17 17 11
1.04 1.04 17.01 17 11
1.04 1.04 17.01 17 11
1.04 1.04 17.01 17 11
1.04 1.04 17.01 17 11
1.04 1.04 17.01 17 11
1.04 1.04 17.01 17 11
1.04 1.03 17 17 11
1.04 1.03 17.01 17 11
1.04 1.03 17.01 17 12
1.04 1.03 17.01 17 12
1.04 1.03 17.01 17 12
1.04 1.03 17.01 17 12
1.04 1.03 17.01 17 12
1.04 1.03 17.01 17 12
1.04 1.03 17 17 12
1.04 1.03 17 17 12
1.04 1.02 17 17 12
1.04 1.02 17 17 12
1.04 1.02 17 17 12
1.04 1.02 17 17 12
1.04 1.02 17 17 12
1.04 1.02 17 17 12
1.04 1.02 17 17 12
1.04 1.02 17 17 12
1.04 1.02 17 17 12
1.04 1.02 17 17 12
1.04 1.02 17 17 12
1.04 1.02 17 17 13
1.04 1.02 17 17 13
1.05 1.02 17 17 13
1.05 1.02 17 17 13
1.05 1.02 17 17 13
1.05 1.02 17 17 13
1.05 1.02 17 17 13
1.05 1.02 17 17 13
1.05 1.02 17 17 13
1.05 1.02 17 17 13
1.05 1.02 17 17 13
1.05 1.02 17 17 13
1.05 1.02 17 17 13
1.05 1.02 17 17 13
1.05 1.02 17 17 13
1.05 1.02 17 17 13
1.05 1.01 17 17 13
1.05 1.01 17 17 13
1.05 1.01 17 17 13
1.05 1.01 17 17 14
1.05 1.01 17 17 14
1.05 1.01 17 17 14
1.05 1.01 17 17 14
1.05 1.01 17 17 14
1.05 1.01 17 17 14
1.05 1.01 17 17 14
1.05 1.01 17.01 17 14
1.05 1.01 17.01 17 14
1.05 1.01 17.01 17 14
1.05 1.01 17.01 17 14
1.05 1.01 17.01 17 14
1.05 1.01 17.01 17 14
1.05 1.01 17.02 17 14
1.05 1.01 17.02 17 14
1.05 1.01 17.02 17 14
